route_id,service_id,trip_id,trip_headsign,block_id,shape_id,wheelchair_accessible
9-62,MAY13-MVS-BUS-Reduced-01,6544021-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1136,90008,1
9-62,MAY13-MVS-BUS-Reduced-01,6544022-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1133,90008,1
9-62,MAY13-MVS-BUS-Reduced-01,6544023-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1138,90010,1
9-62,MAY13-MVS-BUS-Reduced-01,6544024-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1137,90008,1
9-62,MAY13-MVS-BUS-Reduced-01,6544025-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1134,90010,1
9-62,MAY13-MVS-BUS-Reduced-01,6544026-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1136,90008,1
9-62,MAY13-MVS-BUS-Reduced-01,6544027-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1138,90008,1
9-62,MAY13-MVS-BUS-Reduced-01,6544028-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1134,90008,1
9-62,MAY13-MVS-BUS-Reduced-01,6544029-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1137,90008,1
9-62,MAY13-MVS-BUS-Reduced-01,6544030-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1136,90020,1
9-62,MAY13-MVS-BUS-Reduced-01,6544031-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1138,90020,1
9-62,MAY13-MVS-BUS-Reduced-01,6544032-MAY13-MVS-BUS-Reduced-01,"West 9P  Bryn Mawr/Gamble Dr/ Via Penn",1132,90015,1
9-62,MAY13-MVS-BUS-Reduced-01,6544033-MAY13-MVS-BUS-Reduced-01,"West 9D  Bryn Mawr / Louisiana TC/ Via Penn",1133,90022,1
9-62,MAY13-MVS-BUS-Reduced-01,6544034-MAY13-MVS-BUS-Reduced-01,"West 9D  Bryn Mawr / Louisiana TC/ Via Penn",1132,90022,1
9-62,MAY13-MVS-BUS-Reduced-01,6544035-MAY13-MVS-BUS-Reduced-01,"West 9N  Bryn Mawr/Greenbrier/Via Cedar Lk Rd",1136,90012,1
9-62,MAY13-MVS-BUS-Reduced-01,6544036-MAY13-MVS-BUS-Reduced-01,"West 9N  Bryn Mawr/Greenbrier/Via Cedar Lk Rd",1135,90021,1
9-62,MAY13-MVS-BUS-Reduced-01,6544037-MAY13-MVS-BUS-Reduced-01,"West 9D  Bryn Mawr / Louisiana TC/ Via Penn",1132,90022,1
9-62,MAY13-MVS-BUS-Reduced-01,6544038-MAY13-MVS-BUS-Reduced-01,"West 9N  Bryn Mawr/Greenbrier/Via Cedar Lk Rd",1134,90021,1
9-62,MAY13-MVS-BUS-Reduced-01,6544039-MAY13-MVS-BUS-Reduced-01,"West 9D  Bryn Mawr / Louisiana TC/ Via Penn",1136,90022,1
9-62,MAY13-MVS-BUS-Reduced-01,6544040-MAY13-MVS-BUS-Reduced-01,"West 9N  Bryn Mawr/Greenbrier/Via Cedar Lk Rd",1133,90021,1
9-62,MAY13-MVS-BUS-Reduced-01,6544041-MAY13-MVS-BUS-Reduced-01,"West 9D  Bryn Mawr / Louisiana TC/ Via Penn",1135,90022,1
9-62,MAY13-MVS-BUS-Reduced-01,6544042-MAY13-MVS-BUS-Reduced-01,"West 9D  Bryn Mawr / Louisiana TC/ Via Penn",1134,90022,1
9-62,MAY13-MVS-BUS-Reduced-01,6544043-MAY13-MVS-BUS-Reduced-01,"West 9P  Bryn Mawr/Gamble Dr/ Via Penn",1138,90015,1
9-62,MAY13-MVS-BUS-Reduced-01,6544044-MAY13-MVS-BUS-Reduced-01,"West 9D  Bryn Mawr / Louisiana TC/ Via Penn",1133,90022,1
9-62,MAY13-MVS-BUS-Reduced-01,6544045-MAY13-MVS-BUS-Reduced-01,"West 9P  Bryn Mawr/Gamble Dr/ Via Penn",1136,90015,1
9-62,MAY13-MVS-BUS-Reduced-01,6544046-MAY13-MVS-BUS-Reduced-01,"West 9D  Bryn Mawr / Louisiana TC/ Via Penn",1137,90022,1
9-62,MAY13-MVS-BUS-Reduced-01,6544047-MAY13-MVS-BUS-Reduced-01,"West 9C  Bryn Mawr/Louisna TC/Via Cedar Lk Rd",1137,90018,1
9-62,MAY13-MVS-BUS-Reduced-01,6544048-MAY13-MVS-BUS-Reduced-01,"West 9D  Bryn Mawr / Louisiana TC/ Via Penn",1136,90022,1
9-62,MAY13-MVS-BUS-Reduced-01,6544049-MAY13-MVS-BUS-Reduced-01,"West 9C  Bryn Mawr/Louisna TC/Via Cedar Lk Rd",1134,90018,1
9-62,MAY13-MVS-BUS-Reduced-01,6544050-MAY13-MVS-BUS-Reduced-01,"West 9N  Bryn Mawr/Greenbrier/Via Cedar Lk Rd",1138,90012,1
9-62,MAY13-MVS-BUS-Reduced-01,6544051-MAY13-MVS-BUS-Reduced-01,"West 9D  Bryn Mawr / Louisiana TC/ Via Penn",1137,90022,1
9-62,MAY13-MVS-BUS-Reduced-01,6544052-MAY13-MVS-BUS-Reduced-01,"West 9N  Bryn Mawr/Greenbrier/Via Cedar Lk Rd",1134,90012,1
9-62,MAY13-MVS-BUS-Reduced-01,6544053-MAY13-MVS-BUS-Reduced-01,"West 9N  Bryn Mawr/Greenbrier/Via Cedar Lk Rd",1132,90021,1
9-62,MAY13-MVS-BUS-Reduced-01,6544054-MAY13-MVS-BUS-Reduced-01,"West 9  Downtown",1133,90023,1
9-62,MAY13-MVS-BUS-Reduced-01,6544055-MAY13-MVS-BUS-Reduced-01,"West 9C  Bryn Mawr/Louisna TC/Via Cedar Lk Rd",1138,90018,1
9-62,MAY13-MVS-BUS-Reduced-01,6544056-MAY13-MVS-BUS-Reduced-01,"West 9D  Bryn Mawr / Louisiana TC/ Via Penn",1136,90022,1
9-62,MAY13-MVS-BUS-Reduced-01,6544057-MAY13-MVS-BUS-Reduced-01,"West 9N  Bryn Mawr/Greenbrier/Via Cedar Lk Rd",1136,90021,1
9-62,MAY13-MVS-BUS-Reduced-01,6544058-MAY13-MVS-BUS-Reduced-01,"West 9H  Bryn Mawr/26th St/Via Cedar Lk Rd",1133,90019,1
9-62,MAY13-MVS-BUS-Reduced-01,6544059-MAY13-MVS-BUS-Reduced-01,"West 9N  Bryn Mawr/Greenbrier/Via Cedar Lk Rd",1134,90021,1
9-62,MAY13-MVS-BUS-Reduced-01,6544060-MAY13-MVS-BUS-Reduced-01,"West 9N  Bryn Mawr/Greenbrier/Via Cedar Lk Rd",1135,90021,1
9-62,MAY13-MVS-BUS-Reduced-01,6544061-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1133,90009,1
9-62,MAY13-MVS-BUS-Reduced-01,6544062-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1136,90020,1
9-62,MAY13-MVS-BUS-Reduced-01,6544063-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1135,90010,1
9-62,MAY13-MVS-BUS-Reduced-01,6544064-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1132,90020,1
9-62,MAY13-MVS-BUS-Reduced-01,6544065-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1136,90001,1
9-62,MAY13-MVS-BUS-Reduced-01,6544066-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1138,90001,1
9-62,MAY13-MVS-BUS-Reduced-01,6544067-MAY13-MVS-BUS-Reduced-01,"East 9A  E 25St - 36Av / 46St Station",1137,90001,1
9-62,MAY13-MVS-BUS-Reduced-01,6544068-MAY13-MVS-BUS-Reduced-01,"West 9D  Bryn Mawr / Louisiana TC/ Via Penn",1134,90022,1
9-62,MAY13-MVS-BUS-Reduced-01,6544069-MAY13-MVS-BUS-Reduced-01,"West 9N  Bryn Mawr/Greenbrier/Via Cedar Lk Rd",1135,90012,1
9-62,MAY13-MVS-BUS-Reduced-01,6544070-MAY13-MVS-BUS-Reduced-01,"West 9D  Bryn Mawr / Louisiana TC/ Via Penn",1134,90022,1
9-62,MAY13-MVS-BUS-Reduced-01,6544071-MAY13-MVS-BUS-Reduced-01,"West 9D  Bryn Mawr / Louisiana TC/ Via Penn",1133,90022,1
9-62,MAY13-MVS-BUS-Reduced-01,6544072-MAY13-MVS-BUS-Reduced-01,"West 9  Downtown",1137,90023,1
9-62,MAY13-MVS-BUS-Reduced-01,6544073-MAY13-MVS-BUS-Reduced-01,"West 9  Downtown",1136,90023,1
9-62,MAY13-MVS-BUS-Reduced-01,6544074-MAY13-MVS-BUS-Reduced-01,"West 9  Downtown",1138,90023,1
9-62,MAY13-MVS-BUS-Reduced-01,6544075-MAY13-MVS-BUS-Reduced-01,"West 9  Downtown",1134,90023,1
7-62,MAY13-MVS-BUS-Reduced-01,6544076-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1123,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544077-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1124,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544078-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1125,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544079-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1122,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544080-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1120,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544081-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1123,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544082-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1124,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544083-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1125,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544084-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1122,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544085-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1120,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544086-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1123,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544087-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1124,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544088-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1119,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544089-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1122,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544090-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1120,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544091-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1122,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544092-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1124,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544093-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1125,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544094-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1123,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544095-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1126,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544096-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1119,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544097-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1123,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544098-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1122,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544099-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1120,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544100-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1126,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544101-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1128,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544102-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1123,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544103-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1121,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544104-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1127,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544105-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1125,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544106-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1126,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544107-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1120,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544108-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1122,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544109-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1124,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544110-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1120,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544111-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1120,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544112-MAY13-MVS-BUS-Reduced-01,"South 7A  Minnehaha / to 46St Station",1129,70009,1
7-62,MAY13-MVS-BUS-Reduced-01,6544113-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1122,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544114-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1127,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544115-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1124,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544116-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1127,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544117-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1128,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544118-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1122,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544119-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1120,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544120-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1123,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544121-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1119,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544122-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1120,70012,1
7-62,MAY13-MVS-BUS-Reduced-01,6544123-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1123,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544124-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1120,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544125-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1119,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544126-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1120,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544127-MAY13-MVS-BUS-Reduced-01,"South 7A  Minnehaha / to 46St Station",1129,70009,1
7-62,MAY13-MVS-BUS-Reduced-01,6544128-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1126,70010,1
7-62,MAY13-MVS-BUS-Reduced-01,6544129-MAY13-MVS-BUS-Reduced-01,"South 7A  Minnehaha / to 46St Station",1127,70009,1
7-62,MAY13-MVS-BUS-Reduced-01,6544130-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1120,70010,1
7-62,MAY13-MVS-BUS-Reduced-01,6544131-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1120,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544132-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1122,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544133-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1129,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544134-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1127,70002,1
7-62,MAY13-MVS-BUS-Reduced-01,6544135-MAY13-MVS-BUS-Reduced-01,"North 7B  1St N/To 8Av N",1120,70003,1
7-62,MAY13-MVS-BUS-Reduced-01,6544136-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1127,70011,1
7-62,MAY13-MVS-BUS-Reduced-01,6544137-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1129,70006,1
7-62,MAY13-MVS-BUS-Reduced-01,6544138-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1126,70010,1
7-62,MAY13-MVS-BUS-Reduced-01,6544139-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1122,70008,1
7-62,MAY13-MVS-BUS-Reduced-01,6544140-MAY13-MVS-BUS-Reduced-01,"North 7B  1St N/To 8Av N",1126,70003,1
7-62,MAY13-MVS-BUS-Reduced-01,6544141-MAY13-MVS-BUS-Reduced-01,"South 7E  Minnehaha / 46St Sta / 34Av-Hwy 62",1121,70010,1
7-62,MAY13-MVS-BUS-Reduced-01,6544142-MAY13-MVS-BUS-Reduced-01,"North 7B  1St N/To 8Av N",1121,70003,1
7-62,MAY13-MVS-BUS-Reduced-01,6544143-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1120,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544144-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1119,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544145-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1122,70001,1
7-62,MAY13-MVS-BUS-Reduced-01,6544146-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1119,70005,1
7-62,MAY13-MVS-BUS-Reduced-01,6544147-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1129,70002,1
7-62,MAY13-MVS-BUS-Reduced-01,6544148-MAY13-MVS-BUS-Reduced-01,"North 7C  1St  N / Plymouth / To Chalet",1127,70002,1
7-62,MAY13-MVS-BUS-Reduced-01,6544149-MAY13-MVS-BUS-Reduced-01,"North 7B  1St N/To 8Av N",1126,70003,1
5-62,MAY13-MVS-BUS-Reduced-01,6544164-MAY13-MVS-BUS-Reduced-01,"North 5K  Fremont-44Av / To Penn",1041,50025,1
5-62,MAY13-MVS-BUS-Reduced-01,6544165-MAY13-MVS-BUS-Reduced-01,"South 5B  Chicago - 56St",1041,50017,1
5-62,MAY13-MVS-BUS-Reduced-01,6544166-MAY13-MVS-BUS-Reduced-01,"North 5K  Fremont-44Av / To Penn",1041,50010,1
5-62,MAY13-MVS-BUS-Reduced-01,6544167-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1043,50007,1
5-62,MAY13-MVS-BUS-Reduced-01,6544168-MAY13-MVS-BUS-Reduced-01,"North 5F Emerson/26Av-Broadway",1059,50027,1
5-62,MAY13-MVS-BUS-Reduced-01,6544169-MAY13-MVS-BUS-Reduced-01,"North 5F Emerson/26Av-Broadway",1045,50027,1
5-62,MAY13-MVS-BUS-Reduced-01,6544170-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1064,50001,1
5-62,MAY13-MVS-BUS-Reduced-01,6544171-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1075,50009,1
5-62,MAY13-MVS-BUS-Reduced-01,6544172-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1092,50007,1
5-62,MAY13-MVS-BUS-Reduced-01,6544173-MAY13-MVS-BUS-Reduced-01,"South 5B  Chicago - 56St",1042,50016,1
5-62,MAY13-MVS-BUS-Reduced-01,6544174-MAY13-MVS-BUS-Reduced-01,"North 5K  Fremont-44Av / To Penn",1042,50010,1
5-62,MAY13-MVS-BUS-Reduced-01,6544175-MAY13-MVS-BUS-Reduced-01,"South 5E Chicago / Mall of Amer",1042,50030,1
5-62,MAY13-MVS-BUS-Reduced-01,6544176-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1048,50009,1
5-62,MAY13-MVS-BUS-Reduced-01,6544177-MAY13-MVS-BUS-Reduced-01,"North 5F Emerson/26Av-Broadway",1048,50027,1
5-62,MAY13-MVS-BUS-Reduced-01,6544178-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1056,50001,1
5-62,MAY13-MVS-BUS-Reduced-01,6544179-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1085,50009,1
5-62,MAY13-MVS-BUS-Reduced-01,6544180-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1094,50007,1
5-62,MAY13-MVS-BUS-Reduced-01,6544181-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1085,50001,1
5-62,MAY13-MVS-BUS-Reduced-01,6544182-MAY13-MVS-BUS-Reduced-01,"North 5K  Fremont-44Av / To Penn",1225,50025,1
5-62,MAY13-MVS-BUS-Reduced-01,6544183-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1049,50009,1
5-62,MAY13-MVS-BUS-Reduced-01,6544184-MAY13-MVS-BUS-Reduced-01,"North 5F Emerson/26Av-Broadway",1052,50002,1
5-62,MAY13-MVS-BUS-Reduced-01,6544185-MAY13-MVS-BUS-Reduced-01,"North 5F Emerson/26Av-Broadway",1053,50002,1
5-62,MAY13-MVS-BUS-Reduced-01,6544186-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1069,50009,1
5-62,MAY13-MVS-BUS-Reduced-01,6544187-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1042,50001,1
5-62,MAY13-MVS-BUS-Reduced-01,6544188-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1042,50001,1
5-62,MAY13-MVS-BUS-Reduced-01,6544189-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1061,50009,1
5-62,MAY13-MVS-BUS-Reduced-01,6544190-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1070,50009,1
5-62,MAY13-MVS-BUS-Reduced-01,6544191-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1084,50009,1
5-62,MAY13-MVS-BUS-Reduced-01,6544192-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1093,50007,1
5-62,MAY13-MVS-BUS-Reduced-01,6544193-MAY13-MVS-BUS-Reduced-01,"South 5B  Chicago - 56St",1045,50016,1
5-62,MAY13-MVS-BUS-Reduced-01,6544194-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1045,50009,1
5-62,MAY13-MVS-BUS-Reduced-01,6544195-MAY13-MVS-BUS-Reduced-01,"North 5F Emerson/26Av-Broadway",1043,50027,1
5-62,MAY13-MVS-BUS-Reduced-01,6544196-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1062,50001,1
5-62,MAY13-MVS-BUS-Reduced-01,6544197-MAY13-MVS-BUS-Reduced-01,"North 5F Emerson/26Av-Broadway",1075,50027,1
5-62,MAY13-MVS-BUS-Reduced-01,6544198-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1079,50001,1
5-62,MAY13-MVS-BUS-Reduced-01,6544199-MAY13-MVS-BUS-Reduced-01,"North 5F Emerson/26Av-Broadway",1084,50027,1
5-62,MAY13-MVS-BUS-Reduced-01,6544200-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1047,50009,1
5-62,MAY13-MVS-BUS-Reduced-01,6544201-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1047,50001,1
5-62,MAY13-MVS-BUS-Reduced-01,6544202-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1042,50001,1
5-62,MAY13-MVS-BUS-Reduced-01,6544203-MAY13-MVS-BUS-Reduced-01,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",1060,50009,1
